2019-1-25 16:30:07, sleep, 4.0839
2019-1-25 16:45:08, wake, 4.08
2019-1-25 17:00:08, sleep, 4.1161
2019-1-25 17:15:09, wake, 4.12
2019-1-25 17:30:09, sleep, 4.0839
2019-1-25 17:45:10, wake, 4.08
2019-1-25 18:00:10, sleep, 4.0903
2019-1-25 18:15:11, wake, 4.09
2019-1-25 18:30:11, sleep, 4.0323
2019-1-25 18:45:12, wake, 4.03
2019-1-25 19:00:12, sleep, 4.0452
2019-1-25 19:15:13, wake, 4.05
2019-1-25 19:30:13, sleep, 4.0710
2019-1-25 19:45:14, wake, 4.07
2019-1-25 20:00:14, sleep, 4.0645
2019-1-25 20:15:15, wake, 4.06
2019-1-25 20:30:15, sleep, 4.0323
2019-1-25 20:45:16, wake, 4.03
2019-1-25 21:00:16, sleep, 4.0516
2019-1-25 21:15:17, wake, 4.05
2019-1-25 21:30:17, sleep, 3.9935
2019-1-25 21:45:18, wake, 3.99
2019-1-25 22:00:18, sleep, 3.9613
2019-1-25 22:15:19, wake, 3.96
2019-1-25 22:30:19, sleep, 3.9742
2019-1-25 22:45:20, wake, 3.97
2019-1-25 23:00:20, sleep, 3.9806
2019-1-25 23:15:21, wake, 3.98
2019-1-25 23:30:21, sleep, 3.9935
2019-1-25 23:45:22, wake, 3.99
2019-1-26 0:00:22, sleep, 3.9871
2019-1-26 0:15:23, wake, 3.99
2019-1-26 0:30:23, sleep, 4.0258
2019-1-26 0:45:24, wake, 4.03
2019-1-26 1:00:24, sleep, 4.0000
2019-1-26 1:15:25, wake, 4.00
2019-1-26 1:30:25, sleep, 4.0194
2019-1-26 1:45:26, wake, 4.02
2019-1-26 2:00:26, sleep, 3.9484
2019-1-26 2:15:27, wake, 3.95
2019-1-26 2:30:27, sleep, 3.9484
2019-1-26 2:45:28, wake, 3.95
2019-1-26 3:00:28, sleep, 3.9097
2019-1-26 3:15:29, wake, 3.91
2019-1-26 3:30:29, sleep, 3.9032
2019-1-26 3:45:30, wake, 3.90
2019-1-26 4:00:30, sleep, 3.9355
2019-1-26 4:15:31, wake, 3.94
2019-1-26 4:30:31, sleep, 3.9806
2019-1-26 4:45:32, wake, 3.98
2019-1-26 5:00:32, sleep, 3.9548
2019-1-26 5:15:33, wake, 3.95
2019-1-26 5:30:33, sleep, 3.9161
2019-1-26 5:45:34, wake, 3.92
2019-1-26 6:00:34, sleep, 3.9419
2019-1-26 6:15:35, wake, 3.94
2019-1-26 6:30:35, sleep, 3.9032
2019-1-26 6:45:36, wake, 3.90
2019-1-26 7:00:36, sleep, 3.9032
2019-1-26 7:15:37, wake, 3.90
2019-1-26 7:30:37, sleep, 3.9290
2019-1-26 7:45:38, wake, 3.93
2019-1-26 8:00:38, sleep, 3.9355
2019-1-26 8:15:39, wake, 3.94
2019-1-26 8:30:39, sleep, 3.9355
2019-1-26 8:45:40, wake, 3.94
2019-1-26 9:00:40, sleep, 3.8839
2019-1-26 9:15:41, wake, 3.88
2019-1-26 9:30:41, sleep, 3.9032
2019-1-26 9:45:42, wake, 3.90
2019-1-26 10:00:42, sleep, 3.8968
2019-1-26 10:15:43, wake, 3.90
2019-1-26 10:30:43, sleep, 3.9097
2019-1-26 10:45:44, wake, 3.91
2019-1-26 11:00:44, sleep, 3.8839
2019-1-26 11:15:45, wake, 3.88
2019-1-26 11:30:45, sleep, 3.8839
2019-1-26 11:45:46, wake, 3.88
